order_id,customer_id,order_date,items,shipping_address,total_amount
ORD0000312,CUST000023,2023-10-25,"[{""product_id"": ""PROD00010"", ""quantity"": 3, ""price"": ""free""}, {""product_id"": ""PROD00006"", ""quantity"": 1, ""price"": 428.33}, {""product_id"": ""PROD00003"", ""quantity"": 2, ""price"": 370.91}, {""product_id"": ""PROD00001"", ""quantity"": 2, ""price"": 5.32}]","{""street"": ""5801 Main St"", ""city"": ""New York"", ""zip"": ""32446""}",1180.79
ORD0000313,CUST000055,2023-06-02,"[{""product_id"": ""PROD00001"", ""quantity"": 1, ""price"": 5.32}]","{""street"": ""1566 Main St"", ""city"": ""San Francisco"", ""zip"": ""15564""}",5.32
ORD0000314,CUST000075,2023-12-11,"[{""product_id"": ""PROD00005"", ""quantity"": 3, ""price"": 135.9}, {""product_id"": ""PROD00006"", ""quantity"": 3, ""price"": 428.33}, {""product_id"": ""PROD00007"", ""quantity"": 3, ""price"": 400.44}, {""product_id"": ""PROD00004"", ""quantity"": 1, ""price"": 69.84}]","{""street"": ""1783 Main St"", ""city"": ""New York"", ""zip"": ""97241""}",2963.85
ORD0000315,CUST000019,2023-01-14,"[{""product_id"": ""PROD00006"", ""quantity"": 1, ""price"": 428.33}, {""product_id"": ""PROD00005"", ""quantity"": 3, ""price"": 135.9}]",,836.03
ORD0000316,CUST000032,2023-02-11,"[{""product_id"": ""PROD00009"", ""quantity"": 1, ""price"": 187.57}, {""product_id"": ""PROD00007"", ""quantity"": 2, ""price"": 400.44}, {""product_id"": ""PROD00007"", ""quantity"": 3, ""price"": 400.44}, {""product_id"": ""PROD00009"", ""quantity"": 1, ""price"": 187.57}]","{""street"": ""1141 Main St"", ""city"": ""New York"", ""zip"": ""87607""}",2377.34
ORD0000317,CUST000002,2023-08-04,"[{""product_id"": ""PROD00007"", ""quantity"": 3, ""price"": 400.44}, {""product_id"": ""PROD00001"", ""quantity"": 2, ""price"": 5.32}, {""product_id"": ""PROD00007"", ""quantity"": 2, ""price"": 400.44}, {""product_id"": ""PROD00008"", ""quantity"": 1, ""price"": 40.45}, {""product_id"": ""PROD00010"", ""quantity"": 2, ""price"": 176.2}]","{""street"": ""5409 Main St"", ""city"": ""San Francisco"", ""zip"": ""27728""}",2405.69
ORD0000318,CUST000006,2023-09-21,"[{""product_id"": ""PROD00009"", ""quantity"": 3, ""price"": 187.57}, {""product_id"": ""PROD00009"", ""quantity"": 1, ""price"": 187.57}]","{""street"": ""3592 Main St"", ""city"": ""New York"", ""zip"": ""84828""}",750.28
ORD0000319,CUST000015,2023-04-06,"[{""product_id"": ""PROD00003"", ""quantity"": 1, ""price"": 370.91}, {""product_id"": ""PROD00007"", ""quantity"": 1, ""price"": 400.44}, {""product_id"": ""PROD00002"", ""quantity"": 3, ""price"": 59.11}]","{""street"": ""8376 Main St"", ""city"": ""New York"", ""zip"": ""35559""}",948.68
ORD0000320,CUST000028,2023-03-18,"[{""product_id"": ""PROD00010"", ""quantity"": 2, ""price"": 176.2}, {""product_id"": ""PROD00004"", ""quantity"": 2, ""price"": 69.84}]","{""street"": ""5166 Main St"", ""city"": ""New York"", ""zip"": ""50006""}",492.08
ORD0000321,CUST000074,2023-06-29,"[{""product_id"": ""PROD00004"", ""quantity"": 1, ""price"": 69.84}, {""product_id"": ""PROD00003"", ""quantity"": 2, ""price"": 370.91}, {""product_id"": ""PROD00001"", ""quantity"": 3, ""price"": 5.32}, {""product_id"": ""PROD00007"", ""quantity"": 2, ""price"": 400.44}, {""product_id"": ""PROD00001"", ""quantity"": 1, ""price"": 5.32}]","{""street"": ""5563 Main St"", ""city"": ""Austin"", ""zip"": ""29848""}",1633.82
ORD0000322,CUST000074,2023-02-03,"[{""product_id"": ""PROD00004"", ""quantity"": 1, ""price"": 69.84}, {""product_id"": ""PROD00005"", ""quantity"": 1, ""price"": 135.9}, {""product_id"": ""PROD00002"", ""quantity"": 1, ""price"": 59.11}, {""product_id"": ""PROD00005"", ""quantity"": 3, ""price"": 135.9}, {""product_id"": ""PROD00006"", ""quantity"": 2, ""price"": 428.33}]","{""street"": ""5563 Main St"", ""city"": ""Austin"", ""zip"": ""29848""}",1529.21
ORD0000323,CUST000034,2023-11-20,"[{""product_id"": ""PROD00009"", ""quantity"": 3, ""price"": 187.57}]","{""street"": ""7764 Main St"", ""city"": ""San Francisco"", ""zip"": ""97816""}",562.71
ORD0000324,CUST000003,2023-12-19,"[{""product_id"": ""PROD00004"", ""quantity"": 1, ""price"": 69.84}, {""product_id"": ""PROD00004"", ""quantity"": 2, ""price"": 69.84}, {""product_id"": ""PROD00001"", ""quantity"": 1, ""price"": 5.32}, {""product_id"": ""PROD00010"", ""quantity"": 1, ""price"": 176.2}, {""product_id"": ""PROD00006"", ""quantity"": 1, ""price"": 428.33}]","{""street"": ""6081 Main St"", ""city"": ""New York"", ""zip"": ""89893""}",819.37
ORD0000325,CUST000097,2023-07-03,"[{""product_id"": ""PROD00008"", ""quantity"": 2, ""price"": 40.45}]","{""street"": ""115 Main St"", ""city"": ""New York"", ""zip"": ""54667""}",80.9
ORD0000326,CUST000061,2023-02-11,"[{""product_id"": ""PROD00002"", ""quantity"": 3, ""price"": 59.11}, {""product_id"": ""PROD00007"", ""quantity"": 1, ""price"": 400.44}, {""product_id"": ""PROD00010"", ""quantity"": 3, ""price"": 176.2}, {""product_id"": ""PROD00007"", ""quantity"": 3, ""price"": 400.44}, {""product_id"": ""PROD00001"", ""quantity"": 3, ""price"": 5.32}]","{""street"": ""7165 Main St"", ""city"": ""New York"", ""zip"": ""81971""}",2323.65
ORD0000327,CUST000071,2023-10-08,"[{""product_id"": ""PROD00005"", ""quantity"": 1, ""price"": 135.9}, {""product_id"": ""PROD00005"", ""quantity"": 2, ""price"": 135.9}, {""product_id"": ""PROD00009"", ""quantity"": 2, ""price"": 187.57}, {""product_id"": ""PROD00009"", ""quantity"": 1, ""price"": 187.57}]","{""street"": ""826 Main St"", ""city"": ""Seattle"", ""zip"": ""24367""}",970.41
ORD0000328,CUST000083,2023-12-15,"[{""product_id"": ""PROD00002"", ""quantity"": 3, ""price"": 59.11}, {""product_id"": ""PROD00004"", ""quantity"": 3, ""price"": 69.84}, {""product_id"": ""PROD00009"", ""quantity"": 1, ""price"": 187.57}, {""product_id"": ""PROD00009"", ""quantity"": 1, ""price"": 187.57}, {""product_id"": ""PROD00008"", ""quantity"": 2, ""price"": 40.45}]","{""street"": ""4343 Main St"", ""city"": ""Chicago"", ""zip"": ""90952""}",842.89
ORD0000329,CUST000013,2023-11-28,"[{""product_id"": ""PROD00001"", ""quantity"": 2, ""price"": 5.32}, {""product_id"": ""PROD00010"", ""quantity"": 1, ""price"": 176.2}, {""product_id"": ""PROD00010"", ""quantity"": 2, ""price"": 176.2}]","{""street"": ""5511 Main St"", ""city"": ""Seattle"", ""zip"": ""60914""}",539.24
ORD0000330,CUST000033,2023-06-03,"[{""product_id"": ""PROD00005"", ""quantity"": 3, ""price"": 135.9}, {""product_id"": ""PROD00004"", ""quantity"": 1, ""price"": 69.84}, {""product_id"": ""PROD00010"", ""quantity"": 2, ""price"": 176.2}, {""product_id"": ""PROD00002"", ""quantity"": 3, ""price"": 59.11}]","{""street"": ""7338 Main St"", ""city"": ""Chicago"", ""zip"": ""56209""}",1007.27
ORD0000331,CUST000039,2023-05-30,"[{""product_id"": ""PROD00005"", ""quantity"": 3, ""price"": 135.9}, {""product_id"": ""PROD00004"", ""quantity"": 2, ""price"": 69.84}, {""product_id"": ""PROD00004"", ""quantity"": 2, ""price"": 69.84}, {""product_id"": ""PROD00004"", ""quantity"": 3, ""price"": 69.84}]","{""street"": ""1409 Main St"", ""city"": ""Seattle"", ""zip"": ""65666""}",896.58
ORD0000332,CUST000058,2023-04-26,"[{""product_id"": ""PROD00010"", ""quantity"": 2, ""price"": 176.2}, {""product_id"": ""PROD00010"", ""quantity"": 2, ""price"": 176.2}, {""product_id"": ""PROD00007"", ""quantity"": 1, ""price"": 400.44}, {""product_id"": ""PROD00005"", ""quantity"": 3, ""price"": 135.9}]","{""street"": ""1735 Main St"", ""city"": ""New York"", ""zip"": ""42921""}",1512.94
ORD0000333,CUST000028,2023-08-31,"[{""product_id"": ""PROD00006"", ""quantity"": 3, ""price"": 428.33}, {""product_id"": ""PROD00003"", ""quantity"": 1, ""price"": 370.91}, {""product_id"": ""PROD00006"", ""quantity"": 2, ""price"": 428.33}]","{""street"": ""5166 Main St"", ""city"": ""New York"", ""zip"": ""50006""}",2512.56
ORD0000334,CUST000047,2023-05-01,"[{""product_id"": ""PROD00008"", ""quantity"": 1, ""price"": 40.45}, {""product_id"": ""PROD00009"", ""quantity"": 3, ""price"": 187.57}, {""product_id"": ""PROD00007"", ""quantity"": 2, ""price"": 400.44}]","{""street"": ""3920 Main St"", ""city"": ""Austin"", ""zip"": ""24495""}",1404.04
ORD0000335,CUST000083,2023-11-01,"[{""product_id"": ""PROD00008"", ""quantity"": 1, ""price"": 40.45}, {""product_id"": ""PROD00006"", ""quantity"": 3, ""price"": 428.33}]","{""street"": ""4343 Main St"", ""city"": ""Chicago"", ""zip"": ""90952""}",1325.44
ORD0000336,CUST000087,2023-03-22,"[{""product_id"": ""PROD00005"", ""quantity"": 2, ""price"": 135.9}, {""product_id"": ""PROD00004"", ""quantity"": 1, ""price"": 69.84}, {""product_id"": ""PROD00002"", ""quantity"": 1, ""price"": 59.11}, {""product_id"": ""PROD00006"", ""quantity"": 2, ""price"": 428.33}, {""product_id"": ""PROD00007"", ""quantity"": 3, ""price"": 400.44}]",,2458.73
ORD0000337,CUST000023,2023-04-29,"[{""product_id"": ""PROD00001"", ""quantity"": 2, ""price"": 5.32}, {""product_id"": ""PROD00002"", ""quantity"": 2, ""price"": 59.11}]","{""street"": ""5801 Main St"", ""city"": ""New York"", ""zip"": ""32446""}",128.86
ORD0000338,CUST000044,2023-12-31,"[{""product_id"": ""PROD00008"", ""quantity"": 3, ""price"": 40.45}]","{""street"": ""5044 Main St"", ""city"": ""New York"", ""zip"": ""70028""}",121.35
ORD0000339,CUST000086,2023-03-26,"[{""product_id"": ""PROD00003"", ""quantity"": 1, ""price"": 370.91}]","{""street"": ""6176 Main St"", ""city"": ""Austin"", ""zip"": ""54634""}",370.91
ORD0000340,CUST000099,2023-12-04,"[{""product_id"": ""PROD00009"", ""quantity"": 3, ""price"": 187.57}, {""product_id"": ""PROD00005"", ""quantity"": 2, ""price"": 135.9}, {""product_id"": ""PROD00005"", ""quantity"": 2, ""price"": 135.9}]",,1106.31
ORD0000341,CUST000083,2023-10-23,"[{""product_id"": ""PROD00004"", ""quantity"": 3, ""price"": 69.84}, {""product_id"": ""PROD00004"", ""quantity"": 1, ""price"": 69.84}, {""product_id"": ""PROD00008"", ""quantity"": 2, ""price"": 40.45}, {""product_id"": ""PROD00005"", ""quantity"": 3, ""price"": 135.9}]","{""street"": ""4343 Main St"", ""city"": ""Chicago"", ""zip"": ""90952""}",767.96
ORD0000342,CUST000091,2023-02-15,"[{""product_id"": ""PROD00002"", ""quantity"": 1, ""price"": 59.11}, {""product_id"": ""PROD00001"", ""quantity"": 3, ""price"": 5.32}, {""product_id"": ""PROD00004"", ""quantity"": 1, ""price"": 69.84}, {""product_id"": ""PROD00009"", ""quantity"": 3, ""price"": 187.57}, {""product_id"": ""PROD00006"", ""quantity"": 2, ""price"": 428.33}]",,1564.28
ORD0000343,CUST000060,2023-03-15,"[{""product_id"": ""PROD00002"", ""quantity"": 1, ""price"": 59.11}, {""product_id"": ""PROD00005"", ""quantity"": 1, ""price"": 135.9}, {""product_id"": ""PROD00006"", ""quantity"": 1, ""price"": 428.33}, {""product_id"": ""PROD00002"", ""quantity"": 1, ""price"": 59.11}, {""product_id"": ""PROD00005"", ""quantity"": 1, ""price"": 135.9}]","{""street"": ""7676 Main St"", ""city"": ""Seattle"", ""zip"": ""38596""}",818.35
ORD0000344,CUST000051,2023-02-28,"[{""product_id"": ""PROD00004"", ""quantity"": 3, ""price"": 69.84}, {""product_id"": ""PROD00005"", ""quantity"": 3, ""price"": 135.9}]","{""street"": ""5722 Main St"", ""city"": ""New York"", ""zip"": ""44385""}",617.22
ORD0000345,CUST000020,2023-12-07,"[{""product_id"": ""PROD00005"", ""quantity"": 2, ""price"": 135.9}, {""product_id"": ""PROD00002"", ""quantity"": 3, ""price"": 59.11}]","{""street"": ""9780 Main St"", ""city"": ""Chicago"", ""zip"": ""15431""}",449.13
ORD0000346,CUST000031,2023-07-03,"[{""product_id"": ""PROD00001"", ""quantity"": 2, ""price"": 5.32}, {""product_id"": ""PROD00001"", ""quantity"": 3, ""price"": 5.32}]","{""street"": ""9550 Main St"", ""city"": ""San Francisco"", ""zip"": ""77959""}",26.6
ORD0000347,CUST000076,2023-11-11,"[{""product_id"": ""PROD00008"", ""quantity"": 2, ""price"": null}]","{""street"": ""6671 Main St"", ""city"": ""San Francisco"", ""zip"": ""35867""}",0.0
ORD0000348,CUST000002,2023-01-02,"[{""product_id"": ""PROD00009"", ""quantity"": 3, ""price"": 187.57}]","{""street"": ""5409 Main St"", ""city"": ""San Francisco"", ""zip"": ""27728""}",562.71
ORD0000349,CUST000028,2023-08-24,"[{""product_id"": ""PROD00009"", ""quantity"": 1, ""price"": 187.57}, {""product_id"": ""PROD00001"", ""quantity"": 1, ""price"": 5.32}, {""product_id"": ""PROD00008"", ""quantity"": 2, ""price"": 40.45}]","{""street"": ""5166 Main St"", ""city"": ""New York"", ""zip"": ""50006""}",273.79
ORD0000350,CUST000098,2023-09-19,"[{""product_id"": ""PROD00010"", ""quantity"": 3, ""price"": 176.2}]","{""street"": ""6458 Main St"", ""city"": ""Austin"", ""zip"": ""77473""}",528.6
ORD0000351,CUST000063,2023-09-21,"[{""product_id"": ""PROD00004"", ""quantity"": 2, ""price"": 69.84}, {""product_id"": ""PROD00010"", ""quantity"": 1, ""price"": 176.2}]","{""street"": ""7315 Main St"", ""city"": ""Chicago"", ""zip"": ""91996""}",315.88
ORD0000352,CUST000081,2023-02-11,"[{""product_id"": ""PROD00008"", ""quantity"": 1, ""price"": 40.45}, {""product_id"": ""PROD00001"", ""quantity"": 3, ""price"": 5.32}, {""product_id"": ""PROD00003"", ""quantity"": 2, ""price"": 370.91}, {""product_id"": ""PROD00001"", ""quantity"": 1, ""price"": 5.32}]","{""street"": ""3560 Main St"", ""city"": ""Austin"", ""zip"": ""43886""}",803.55
ORD0000353,CUST000024,2023-03-07,"[{""product_id"": ""PROD00008"", ""quantity"": 3, ""price"": 40.45}, {""product_id"": ""PROD00007"", ""quantity"": 1, ""price"": 400.44}, {""product_id"": ""PROD00009"", ""quantity"": 3, ""price"": 187.57}, {""product_id"": ""PROD00003"", ""quantity"": 2, ""price"": 370.91}]","{""street"": ""1104 Main St"", ""city"": ""Chicago"", ""zip"": ""86989""}",1826.32
ORD0000354,CUST000072,2023-01-10,"[{""product_id"": ""PROD00009"", ""quantity"": 1, ""price"": 187.57}, {""product_id"": ""PROD00007"", ""quantity"": 1, ""price"": 400.44}]","{""street"": ""6631 Main St"", ""city"": ""Seattle"", ""zip"": ""73465""}",588.01
ORD0000355,CUST000019,2023-01-05,"[{""product_id"": ""PROD00008"", ""quantity"": 3, ""price"": 40.45}]","{""street"": ""4571 Main St"", ""city"": ""Austin"", ""zip"": ""19218""}",121.35
ORD0000356,CUST000056,2023-05-06,"[{""product_id"": ""PROD00005"", ""quantity"": 2, ""price"": 135.9}, {""product_id"": ""PROD00006"", ""quantity"": 3, ""price"": 428.33}, {""product_id"": ""PROD00002"", ""quantity"": 2, ""price"": 59.11}]","{""street"": ""7854 Main St"", ""city"": ""San Francisco"", ""zip"": ""96567""}",1675.01
ORD0000357,CUST000073,2023-08-26,"[{""product_id"": ""PROD00004"", ""quantity"": 2, ""price"": 69.84}, {""product_id"": ""PROD00007"", ""quantity"": 1, ""price"": 400.44}, {""product_id"": ""PROD00010"", ""quantity"": 1, ""price"": 176.2}, {""product_id"": ""PROD00002"", ""quantity"": 1, ""price"": 59.11}]","{""street"": ""2180 Main St"", ""city"": ""Chicago"", ""zip"": ""86031""}",775.43
ORD0000358,CUST000064,2023-10-10,"[{""product_id"": ""PROD00004"", ""quantity"": 1, ""price"": 69.84}]","{""street"": ""1010 Main St"", ""city"": ""Chicago"", ""zip"": ""41246""}",69.84
ORD0000359,CUST000027,2023-11-05,"[{""product_id"": ""PROD00007"", ""quantity"": 1, ""price"": 400.44}, {""product_id"": ""PROD00004"", ""quantity"": 2, ""price"": 69.84}]","{""street"": ""6503 Main St"", ""city"": ""Seattle"", ""zip"": ""60739""}",540.12
ORD0000360,CUST000077,2023-12-02,"[{""product_id"": ""PROD00010"", ""quantity"": 3, ""price"": 176.2}, {""product_id"": ""PROD00002"", ""quantity"": 3, ""price"": 59.11}]","{""street"": ""8725 Main St"", ""city"": ""New York"", ""zip"": ""90495""}",705.93
ORD0000361,CUST000013,2023-07-03,"[{""product_id"": ""PROD00003"", ""quantity"": 3, ""price"": 370.91}, {""product_id"": ""PROD00001"", ""quantity"": 2, ""price"": 5.32}, {""product_id"": ""PROD00007"", ""quantity"": 2, ""price"": 400.44}, {""product_id"": ""PROD00008"", ""quantity"": 3, ""price"": 40.45}, {""product_id"": ""PROD00006"", ""quantity"": 1, ""price"": 428.33}]","{""street"": ""5511 Main St"", ""city"": ""Seattle"", ""zip"": ""60914""}",2473.93
ORD0000362,CUST000071,2023-06-09,"[{""product_id"": ""PROD00001"", ""quantity"": 1, ""price"": 5.32}, {""product_id"": ""PROD00006"", ""quantity"": 1, ""price"": 428.33}, {""product_id"": ""PROD00008"", ""quantity"": 2, ""price"": 40.45}]","{""street"": ""826 Main St"", ""city"": ""Seattle"", ""zip"": ""24367""}",514.55
ORD0000363,CUST000002,2023-01-09,"[{""product_id"": ""PROD00003"", ""quantity"": 1, ""price"": 370.91}, {""product_id"": ""PROD00003"", ""quantity"": 3, ""price"": 370.91}]","{""street"": ""5409 Main St"", ""city"": ""San Francisco"", ""zip"": ""27728""}",1483.64
ORD0000364,CUST000094,2023-02-10,"[{""product_id"": ""PROD00010"", ""quantity"": 2, ""price"": 176.2}, {""product_id"": ""PROD00003"", ""quantity"": 2, ""price"": 370.91}, {""product_id"": ""PROD00004"", ""quantity"": 2, ""price"": 69.84}, {""product_id"": ""PROD00001"", ""quantity"": 1, ""price"": 5.32}, {""product_id"": ""PROD00010"", ""quantity"": 1, ""price"": 176.2}]","{""street"": ""4391 Main St"", ""city"": ""Austin"", ""zip"": ""36565""}",1415.42
ORD0000365,CUST000080,2023-11-06,"[{""product_id"": ""PROD00005"", ""quantity"": 1, ""price"": 135.9}, {""product_id"": ""PROD00001"", ""quantity"": 3, ""price"": 5.32}, {""product_id"": ""PROD00005"", ""quantity"": 3, ""price"": 135.9}]","{""street"": ""9788 Main St"", ""city"": ""Austin"", ""zip"": ""56718""}",559.56
ORD0000366,CUST000074,2023-04-14,"[{""product_id"": ""PROD00008"", ""quantity"": 2, ""price"": 40.45}, {""product_id"": ""PROD00009"", ""quantity"": 2, ""price"": 187.57}, {""product_id"": ""PROD00001"", ""quantity"": 3, ""price"": 5.32}, {""product_id"": ""PROD00005"", ""quantity"": 2, ""price"": 135.9}]","{""street"": ""5563 Main St"", ""city"": ""Austin"", ""zip"": ""29848""}",743.8
ORD0000367,CUST000059,2023-12-30,"[{""product_id"": ""PROD00003"", ""quantity"": 1, ""price"": 370.91}, {""product_id"": ""PROD00006"", ""quantity"": 3, ""price"": 428.33}]","{""street"": ""7155 Main St"", ""city"": ""San Francisco"", ""zip"": ""48453""}",1655.9
ORD0000368,CUST000008,2023-10-05,"[{""product_id"": ""PROD00006"", ""quantity"": 3, ""price"": 428.33}, {""product_id"": ""PROD00003"", ""quantity"": 1, ""price"": 370.91}, {""product_id"": ""PROD00006"", ""quantity"": 1, ""price"": 428.33}]","{""street"": ""8148 Main St"", ""city"": ""Austin"", ""zip"": ""74922""}",2084.23
ORD0000369,CUST000025,2023-11-22,"[{""product_id"": ""PROD00010"", ""quantity"": 2, ""price"": 176.2}, {""product_id"": ""PROD00003"", ""quantity"": 2, ""price"": 370.91}, {""product_id"": ""PROD00001"", ""quantity"": 1, ""price"": 5.32}, {""product_id"": ""PROD00005"", ""quantity"": 1, ""price"": 135.9}, {""product_id"": ""PROD00003"", ""quantity"": 1, ""price"": 370.91}]","{""street"": ""9046 Main St"", ""city"": ""Austin"", ""zip"": ""60097""}",1606.35
ORD0000370,CUST000033,2023-11-09,"[{""product_id"": ""PROD00003"", ""quantity"": 1, ""price"": 370.91}]","{""street"": ""7338 Main St"", ""city"": ""Chicago"", ""zip"": ""56209""}",370.91
ORD0000371,CUST000061,2023-05-16,"[{""product_id"": ""PROD00010"", ""quantity"": 1, ""price"": 176.2}, {""product_id"": ""PROD00008"", ""quantity"": 1, ""price"": 40.45}]","{""street"": ""7165 Main St"", ""city"": ""New York"", ""zip"": ""81971""}",216.65
ORD0000372,CUST000058,2023-11-22,"[{""product_id"": ""PROD00001"", ""quantity"": 1, ""price"": 5.32}, {""product_id"": ""PROD00007"", ""quantity"": 1, ""price"": 400.44}, {""product_id"": ""PROD00003"", ""quantity"": 2, ""price"": ""NaN""}]","{""street"": ""1735 Main St"", ""city"": ""New York"", ""zip"": ""42921""}",nan
ORD0000373,CUST000022,2023-07-12,"[{""product_id"": ""PROD00005"", ""quantity"": 3, ""price"": 135.9}]","{""street"": ""6464 Main St"", ""city"": ""Seattle"", ""zip"": ""53734""}",407.7
ORD0000374,CUST000029,2023-06-15,"[{""product_id"": ""PROD00005"", ""quantity"": 2, ""price"": 135.9}, {""product_id"": ""PROD00002"", ""quantity"": 1, ""price"": 59.11}, {""product_id"": ""PROD00003"", ""quantity"": 1, ""price"": 370.91}]","{""street"": ""176 Main St"", ""city"": ""Austin"", ""zip"": ""46707""}",701.82
ORD0000375,CUST000039,2023-03-23,"[{""product_id"": ""PROD00005"", ""quantity"": 2, ""price"": 135.9}, {""product_id"": ""PROD00004"", ""quantity"": 2, ""price"": 69.84}]","{""street"": ""1409 Main St"", ""city"": ""Seattle"", ""zip"": ""65666""}",411.48
ORD0000376,CUST000001,2023-11-20,"[{""product_id"": ""PROD00001"", ""quantity"": 2, ""price"": 5.32}]","{""street"": ""2796 Main St"", ""city"": ""Chicago"", ""zip"": ""25933""}",10.64
ORD0000377,CUST000048,2023-10-13,"[{""product_id"": ""PROD00001"", ""quantity"": 3, ""price"": ""NaN""}]","{""street"": ""4683 Main St"", ""city"": ""New York"", ""zip"": ""84904""}",nan
ORD0000378,CUST000085,2023-11-01,"[{""product_id"": ""PROD00005"", ""quantity"": 2, ""price"": 135.9}, {""product_id"": ""PROD00001"", ""quantity"": 3, ""price"": 5.32}, {""product_id"": ""PROD00001"", ""quantity"": 3, ""price"": 5.32}, {""product_id"": ""PROD00002"", ""quantity"": 1, ""price"": 59.11}]","{""street"": ""3943 Main St"", ""city"": ""San Francisco"", ""zip"": ""47677""}",362.83
ORD0000379,CUST000054,2023-05-12,"[{""product_id"": ""PROD00001"", ""quantity"": 1, ""price"": 5.32}]","{""street"": ""3560 Main St"", ""city"": ""Austin"", ""zip"": ""64964""}",5.32
ORD0000380,CUST000059,2023-11-12,"[{""product_id"": ""PROD00008"", ""quantity"": 1, ""price"": 40.45}, {""product_id"": ""PROD00006"", ""quantity"": 1, ""price"": 428.33}, {""product_id"": ""PROD00002"", ""quantity"": 2, ""price"": 59.11}]","{""street"": ""7155 Main St"", ""city"": ""San Francisco"", ""zip"": ""48453""}",587.0
ORD0000381,CUST000091,2023-11-20,"[{""product_id"": ""PROD00009"", ""quantity"": 3, ""price"": 187.57}, {""product_id"": ""PROD00010"", ""quantity"": 3, ""price"": 176.2}, {""product_id"": ""PROD00001"", ""quantity"": 2, ""price"": 5.32}]","{""street"": ""3780 Main St"", ""city"": ""Chicago"", ""zip"": ""92134""}",1101.95
ORD0000382,CUST000034,2023-08-28,"[{""product_id"": ""PROD00003"", ""quantity"": 3, ""price"": 370.91}, {""product_id"": ""PROD00007"", ""quantity"": 3, ""price"": 400.44}]","{""street"": ""7764 Main St"", ""city"": ""San Francisco"", ""zip"": ""97816""}",2314.05
ORD0000383,CUST000057,2023-08-11,"[{""product_id"": ""PROD00005"", ""quantity"": 1, ""price"": 135.9}, {""product_id"": ""PROD00005"", ""quantity"": 1, ""price"": 135.9}, {""product_id"": ""PROD00010"", ""quantity"": 3, ""price"": 176.2}, {""product_id"": ""PROD00008"", ""quantity"": 3, ""price"": 40.45}]","{""street"": ""3652 Main St"", ""city"": ""Chicago"", ""zip"": ""44460""}",921.75
ORD0000384,CUST000006,2023-03-31,"[{""product_id"": ""PROD00001"", ""quantity"": 1, ""price"": 5.32}]","{""street"": ""3592 Main St"", ""city"": ""New York"", ""zip"": ""84828""}",5.32
ORD0000385,CUST000051,2023-09-24,"[{""product_id"": ""PROD00005"", ""quantity"": 2, ""price"": 135.9}, {""product_id"": ""PROD00001"", ""quantity"": 3, ""price"": 5.32}, {""product_id"": ""PROD00006"", ""quantity"": 3, ""price"": null}, {""product_id"": ""PROD00010"", ""quantity"": 1, ""price"": 176.2}, {""product_id"": ""PROD00009"", ""quantity"": 2, ""price"": 187.57}]","{""street"": ""5722 Main St"", ""city"": ""New York"", ""zip"": ""44385""}",839.1
ORD0000386,CUST000064,2023-07-28,"[{""product_id"": ""PROD00002"", ""quantity"": 1, ""price"": 59.11}, {""product_id"": ""PROD00010"", ""quantity"": 3, ""price"": 176.2}]","{""street"": ""1010 Main St"", ""city"": ""Chicago"", ""zip"": ""41246""}",587.71
ORD0000387,CUST000056,2023-09-24,"[{""product_id"": ""PROD00002"", ""quantity"": 1, ""price"": 59.11}, {""product_id"": ""PROD00009"", ""quantity"": 2, ""price"": 187.57}, {""product_id"": ""PROD00007"", ""quantity"": 3, ""price"": 400.44}]","{""street"": ""7854 Main St"", ""city"": ""San Francisco"", ""zip"": ""96567""}",1635.57
ORD0000388,CUST000054,2023-06-29,"[{""product_id"": ""PROD00002"", ""quantity"": 3, ""price"": 59.11}, {""product_id"": ""PROD00007"", ""quantity"": 1, ""price"": 400.44}, {""product_id"": ""PROD00010"", ""quantity"": 2, ""price"": 176.2}, {""product_id"": ""PROD00001"", ""quantity"": 3, ""price"": 5.32}, {""product_id"": ""PROD00006"", ""quantity"": 1, ""price"": 428.33}]","{""street"": ""3560 Main St"", ""city"": ""Austin"", ""zip"": ""64964""}",1374.46
ORD0000389,CUST000043,2023-07-12,"[{""product_id"": ""PROD00002"", ""quantity"": 2, ""price"": 59.11}, {""product_id"": ""PROD00006"", ""quantity"": 1, ""price"": 428.33}, {""product_id"": ""PROD00008"", ""quantity"": 1, ""price"": 40.45}]","{""street"": ""9985 Main St"", ""city"": ""San Francisco"", ""zip"": ""39712""}",587.0
ORD0000390,CUST000091,2023-03-14,"[{""product_id"": ""PROD00008"", ""quantity"": 1, ""price"": 40.45}, {""product_id"": ""PROD00010"", ""quantity"": 2, ""price"": 176.2}, {""product_id"": ""PROD00010"", ""quantity"": 3, ""price"": 176.2}]","{""street"": ""3780 Main St"", ""city"": ""Chicago"", ""zip"": ""92134""}",921.45
ORD0000391,CUST000062,2023-01-18,"[{""product_id"": ""PROD00006"", ""quantity"": 1, ""price"": 428.33}, {""product_id"": ""PROD00004"", ""quantity"": 2, ""price"": 69.84}]","{""street"": ""2163 Main St"", ""city"": ""San Francisco"", ""zip"": ""38083""}",568.01
